BatchNo, BoardNo, Color, UPI, X, Y, R, L, W, Area, Type, SubCode
Mixed2,1,0,000192004,0,0,0,2418.0,338.0,8.17284E7,0,0
Mixed2,1,0,000193003,0,8300,0,2368.0,390.0,9.2352E7,0,0
Mixed2,1,0,000193031,0,3380,0,2332.0,488.0,1.138016E8,0,0
Mixed2,1,0,000193076,23680,8300,90,390.0,68.0,2652000.0,0,0
Mixed2,1,0,000188082,23320,3380,90,477.0,108.0,5151600.0,0,0
Mixed2,2,0,000192005,0,0,0,2418.0,338.0,8.17284E7,0,0
Mixed2,2,0,000187001,0,9620,0,2248.0,258.0,5.79984E7,0,0
Mixed2,2,0,000193037,0,4540,0,2368.0,508.0,1.202944E8,0,0
Mixed2,2,0,000184115,0,3380,0,2058.0,58.0,1.19364E7,0,0
Mixed2,2,0,000187064,0,3960,0,2253.0,58.0,1.30674E7,0,0
Mixed2,2,0,000194011,22480,10620,90,158.0,164.33,2596414.0000000005,0,0
Mixed2,2,0,000193072,20580,3380,0,372.0,58.0,2157600.0,0,0
Mixed2,2,0,000184118,23680,4900,90,572.0,58.0,3317600.0,0,0
Mixed2,3,0,000193067,0,0,0,2368.0,88.0,2.08384E7,0,0
Mixed2,3,0,000184091,0,6620,0,2278.0,558.0,1.271124E8,0,0
Mixed2,3,0,000187063,0,880,0,2217.0,108.0,2.39436E7,0,0
Mixed2,3,0,000193002,0,1960,0,2218.0,390.0,8.6502E7,0,0
Mixed2,3,0,000188144,0,5940,0,2428.0,68.0,1.65104E7,0,0
Mixed2,3,0,000193009,22780,8300,0,158.0,390.0,6162000.0,0,0
Mixed2,3,0,000184045,22180,880,90,490.0,160.0,7840000.0,0,0
Mixed2,3,0,000184109,23780,0,90,508.0,58.0,2946400.0,0,0
Mixed2,3,0,000194010,22780,6678,0,158.0,162.2,2562760.0,0,0
Mixed2,4,0,000193030,0,0,0,2332.0,88.0,2.05216E7,0,0
Mixed2,4,0,000184092,0,6620,0,2278.0,558.0,1.271124E8,0,0
Mixed2,4,0,000188050,0,880,0,2208.0,308.0,6.80064E7,0,0
Mixed2,4,0,000187002,0,3960,0,2248.0,258.0,5.79984E7,0,0
Mixed2,4,0,000184043,22780,7020,90,518.0,160.0,8288000.0,0,0
Mixed2,4,0,000194015,22080,880,90,287.0,128.0,3673600.0,0,0
Mixed2,4,0,000188068,23360,0,90,695.0,88.0,6116000.0,0,0
Mixed2,4,0,000192003,22480,3750,90,269.0,88.0,2367200.0,0,0
Mixed2,5,0,000188054,0,0,90,659.0,88.0,5799200.0,0,0
Mixed2,5,0,000188051,0,9120,0,2208.0,308.0,6.80064E7,0,0
Mixed2,5,0,000187023,880,0,0,2117.0,608.0,1.287136E8,0,0
Mixed2,5,0,000192038,0,8440,0,2418.0,68.0,1.64424E7,0,0
Mixed2,5,0,000193038,0,7560,0,2332.0,88.0,2.05216E7,0,0
Mixed2,5,0,000187017,0,6680,0,2248.0,88.0,1.97824E7,0,0
Mixed2,5,0,000193080,880,6100,0,2218.0,58.0,1.28644E7,0,0
Mixed2,5,0,000193049,22050,0,90,509.0,228.0,1.16052E7,0,0
Mixed2,5,0,000188143,22080,9180,90,302.0,217.5,6568500.0,0,0
Mixed2,5,0,000187019,23320,5120,90,332.0,108.0,3585600.0,0,0
Mixed2,6,0,000187066,0,0,0,1993.0,58.0,1.15594E7,0,0
Mixed2,6,0,000187024,0,7120,0,2117.0,508.0,1.075436E8,0,0
Mixed2,6,0,000187056,0,580,0,2117.0,588.0,1.244796E8,0,0
Mixed2,6,0,000193085,0,6540,0,2182.0,58.0,1.26556E7,0,0
Mixed2,6,0,000193073,19930,0,0,372.0,58.0,2157600.0,0,0
Mixed2,6,0,000194044,21170,7120,90,508.0,148.0,7518400.0,0,0
Mixed2,6,0,000187003,21170,580,90,292.0,258.0,7533600.0,0,0
Mixed2,6,0,000184117,22650,6840,90,536.0,108.0,5788800.0,0,0
Mixed2,6,0,000193082,23730,8480,90,372.0,58.0,2157600.0,0,0
Mixed2,6,0,000184048,23750,0,90,848.0,58.0,4918400.0,0,0
Mixed2,6,0,000187004,21170,3500,90,292.0,258.0,7533600.0,0,0
Mixed2,7,0,000188090,0,0,0,2098.0,338.0,7.09124E7,0,0
Mixed2,7,0,000187057,0,6320,0,2117.0,588.0,1.244796E8,0,0
Mixed2,7,0,000184114,0,3380,0,2022.0,108.0,2.18376E7,0,0
Mixed2,7,0,000187018,0,4460,0,2248.0,88.0,1.97824E7,0,0
Mixed2,7,0,000187025,0,5340,0,2117.0,88.0,1.86296E7,0,0
Mixed2,7,0,000193027,20980,0,90,430.0,155.0,6665000.0,0,0
Mixed2,7,0,000192028,21170,6888,90,531.26,308.5,1.6389371000000002E7,0,0
Mixed2,7,0,000187053,22530,0,90,525.0,185.0,9712500.0,0,0
Mixed2,7,0,000192026,21170,5365,90,152.31,308.5,4698763.5,0,0
Mixed2,8,0,000187021,0,0,0,1993.0,608.0,1.211744E8,0,0
Mixed2,8,0,000187022,0,6120,0,1993.0,608.0,1.211744E8,0,0
Mixed2,8,0,000184003,19930,0,90,792.0,388.0,3.07296E7,0,0
Mixed2,8,0,000189010,19930,7980,90,422.0,308.0,1.29976E7,0,0
Mixed2,8,0,000184074,23010,7940,90,426.0,138.0,5878800.0,0,0
Mixed2,8,0,000193070,23810,0,90,390.0,58.0,2262000.0,0,0
Mixed2,8,0,000193071,23810,3900,90,390.0,58.0,2262000.0,0,0
Mixed2,9,0,000188134,0,0,90,427.0,128.0,5465600.0,0,0
Mixed2,9,0,000184049,0,6120,0,1973.0,608.0,1.199584E8,0,0
Mixed2,9,0,000188091,1280,0,0,2098.0,338.0,7.09124E7,0,0
Mixed2,9,0,000193074,0,4270,0,1808.0,68.0,1.22944E7,0,0
