BatchNo,BoardNo,Color,UPI,X,Y,R,L,W,Area,Type,SubCode
nfp_blocks,1,0,20588351110,0.0,0.0,90,78.0,392.0,30576.00,NFP,
nfp_blocks,1,0,20588351056,0.0,1008.0,90,502.0,212.0,106424.00,NFP,
nfp_blocks,1,0,20588351012,78.0,0.0,0,1898.0,548.0,1040104.00,NFP,
nfp_blocks,1,0,20588351010,0.0,616.0,90,520.0,392.0,203840.00,NFP,
nfp_blocks,1,0,20588351051,0.0,392.0,90,68.0,212.0,14416.00,NFP,
nfp_blocks,1,0,20588351054,502.0,1008.0,90,502.0,212.0,106424.00,NFP,
nfp_blocks,1,0,20588351075,68.0,548.0,0,932.0,68.0,63376.00,NFP,
nfp_blocks,1,0,20588351175,520.0,616.0,90,520.0,392.0,203840.00,NFP,
nfp_blocks,1,0,20588351052,1004.0,1008.0,90,520.0,212.0,110240.00,NFP,
nfp_blocks,1,0,20588351014,1040.0,616.0,90,502.0,392.0,196784.00,NFP,
nfp_blocks,1,0,20588351053,1524.0,1008.0,90,502.0,212.0,106424.00,NFP,
nfp_blocks,1,0,20588351143,1000.0,548.0,0,942.0,68.0,64056.00,NFP,
nfp_blocks,1,0,20588351013,1542.0,616.0,90,502.0,392.0,196784.00,NFP,
nfp_blocks,1,0,20588351067,1976.0,0.0,0,440.0,87.0,38280.00,NFP,
nfp_blocks,1,0,20588351041,2026.0,1084.0,0,398.0,136.0,54128.00,NFP,
nfp_blocks,1,0,20588351099,1976.0,87.0,0,414.0,115.0,47610.00,NFP,
nfp_blocks,1,0,20588351101,1976.0,202.0,0,398.0,136.0,54128.00,NFP,
nfp_blocks,1,0,20588351178,2044.0,592.5,0,392.0,491.5,192668.00,NFP,
nfp_blocks,1,0,20588351089,1976.0,338.0,0,414.0,115.0,47610.00,NFP,
nfp_blocks,1,0,20588351091,1976.0,453.0,0,398.0,136.0,54128.00,NFP,
nfp_blocks,1,0,20588351019,2390.0,87.0,90,48.0,489.0,23472.00,NFP,
nfp_blocks,2,0,20588351058,0.0,0.0,0,2415.0,548.0,1323420.00,NFP,
