Container length: 24400
Container width: 12200
Boxes Volume: 2.84635384E8
Container Volume: 297680000
Utilization: 95.61790647675356

Packed Boxes: 26
format: x y length width
0 0  5387 4220
20680 0  3720 3365
20320 10320  4080 1880
0 10320  4080 1880
18000 9440  6400 880
0 9740  6580 580
5387 0  7580 3580
0 4220  5950 4880
5950 3580  6580 5580
12967 0  7580 3580
12530 3580  5950 5720
18480 3580  880 4220
6580 9300  6580 980
4080 10320  5950 580
19360 3580  4220 880
19360 4460  680 4220
20040 4460  3720 3580
4080 10900  14680 580
4080 11480  5720 680
13160 9300  3580 850
9800 11480  7720 680
20040 8040  3580 580
10030 10320  6580 580
18480 8680  5720 680
0 9160  6580 580
23760 3365  580 4700

numOfBlemishes: 0
