Container length: 24400
Container width: 12200
Boxes Volume: 2.904045E8
Container Volume: 297680000
Utilization: 97.55593254501477

Packed Boxes: 16
format: x y length width
0 0  6590 3075
19025 8350  5375 3850
0 9280  4870 2920
19820 0  4580 2280
15940 2280  8460 5880
0 3400  5080 5880
15240 0  4580 2280
4870 10920  4250 1280
9525 8300  9500 3900
4870 9640  4250 1280
6590 0  8460 5875
5080 8160  3660 1480
5080 3075  1480 5080
6560 5880  4580 2280
11360 6020  4580 2280
15060 2280  880 3720

numOfBlemishes: 0
