Container length: 24400
Container width: 12200
Boxes Volume: 2.903994345E8
Container Volume: 297680000
Utilization: 97.55423088551464

Packed Boxes: 17
format: x y length width
0 0  3085 5312
4180 0  20220 1080
4470 11120  19930 1080
0 7300  1600 4900
4970 1080  19430 1080
4820 10240  19580 880
1600 6950  1850 5250
7080 4240  17320 6000
5180 2160  19220 880
4470 3040  19930 580
3085 0  1080 4580
3450 5610  880 6590
4470 3620  19930 580
0 5427  3085 1523
4330 5160  1080 5080
5410 5340  1600 4900
3085 4580  3720 580

numOfBlemishes: 0
