Container length: 24400
Container width: 12200
Boxes Volume: 2.898238E8
Container Volume: 297680000
Utilization: 97.36085729642569

Packed Boxes: 18
format: x y length width
0 0  18080 580
19020 4800  5380 7400
0 6320  8460 5880
23120 0  1280 4580
0 580  17180 880
18290 0  4830 880
0 1460  15220 580
0 2040  14920 2180
18240 880  4880 3900
0 4220  13420 880
0 5100  15480 580
13940 6320  5080 5880
0 5680  15580 580
17360 580  880 5390
8460 7370  5380 4830
16480 1460  880 4690
15600 1460  880 4690
8460 6290  5080 1080

numOfBlemishes: 0
