Container length: 24400
Container width: 12200
Boxes Volume: 2.906844635E8
Container Volume: 297680000
Utilization: 97.64998101988712

Packed Boxes: 20
format: x y length width
0 0  23680 880
0 9620  22480 2580
0 880  23320 880
0 1760  19930 1080
0 9040  22180 580
0 2840  15120 1080
0 8160  22080 880
0 3920  22480 880
0 7280  21170 880
0 4800  5390 880
0 5680  4900 1600
4900 6400  17620 880
5390 4800  17180 880
4900 5680  17720 680
15120 2840  5390 880
19930 1760  3720 880
22480 7350  1850 4850
20510 2640  2780 1280
23680 0  580 3900
22620 3920  1523 3085

numOfBlemishes: 0
