Container length: 24400
Container width: 12200
Boxes Volume: 2.903641E8
Container Volume: 297680000
Utilization: 97.54236092448267

Packed Boxes: 17
format: x y length width
0 0  3430 5430
18690 0  5710 5180
16690 8630  7710 3570
0 7030  5710 5170
3430 0  7710 3570
15800 5600  8600 3030
0 5450  8010 1580
5710 9060  8500 3140
11180 0  7510 3330
3430 3570  7080 1840
14310 9120  2380 3080
5710 7980  9910 1080
11180 3330  7510 1080
5710 7300  8400 680
10610 4410  8080 1080
8010 6620  7710 680
8010 5490  7710 1080

numOfBlemishes: 0
