Container length: 24400
Container width: 12200
Boxes Volume: 2.910079E8
Container Volume: 297680000
Utilization: 97.75863343187316

Packed Boxes: 16
format: x y length width
15590 0  8810 1080
19230 6390  5170 5810
15680 1080  8720 5080
13520 7400  5710 4800
9880 0  5710 5670
10620 6320  8610 1080
5820 9170  7700 3030
5810 8090  7710 1080
4600 5670  11080 630
2170 0  7710 5670
1880 7410  11640 680
30 6330  10590 1080
150 9220  5670 2980
100 8140  5710 1080
1090 0  1080 6110
10 0  1080 6210

numOfBlemishes: 0
