Container length: 24400
Container width: 12200
Boxes Volume: 2.928266E8
Container Volume: 297680000
Utilization: 98.36959150765924

Packed Boxes: 16
format: x y length width
19230 0  5170 4330
17320 6520  7080 5680
14490 4330  9910 1080
11530 0  7700 3250
12760 5410  11640 1080
11140 6620  6180 5580
7590 3250  11640 1080
4030 0  7500 3030
5430 6530  5710 5670
3900 4330  10590 1080
4050 5410  8710 1080
0 6490  5430 5710
80 3030  7510 1080
1930 0  2100 2830
30 0  1900 3030
230 4110  3670 2210

numOfBlemishes: 0
