Container length: 24400
Container width: 12200
Boxes Volume: 2.621676E8
Container Volume: 297680000
Utilization: 88.07027680730985

Packed Boxes: 18
format: x y length width
0 0  7510 3570
19130 8020  5270 4180
0 8020  5090 4180
18730 0  5670 3710
0 3570  5610 3570
18730 3710  5670 3430
15690 7340  8710 680
5090 9170  5600 3030
14800 8530  4330 3670
14730 0  4000 4855
7510 0  4210 3570
5090 8090  7710 1080
5610 3570  4020 2660
13720 7490  1080 4710
11970 0  2760 3690
5610 7010  7710 1080
15060 4855  3670 2210
9630 3570  2210 3430

numOfBlemishes: 0
