Container length: 24400
Container width: 12200
Boxes Volume: 2.928138E8
Container Volume: 297680000
Utilization: 98.36529158828273

Packed Boxes: 15
format: x y length width
0 0  7330 12140
7330 0  5280 5070
7330 9125  7660 3075
7330 6845  4580 2280
7330 5070  5080 1480
12610 0  4370 5375
11910 7645  3750 1480
14990 9125  6590 3075
11910 6765  11520 880
16980 0  7410 3375
12410 5375  4080 1380
15660 7645  3660 1480
16980 3375  7410 3375
21580 9280  2575 2920
19320 7645  5080 1480

numOfBlemishes: 0
