Container length: 24400
Container width: 12200
Boxes Volume: 2.9492545E8
Container Volume: 297680000
Utilization: 99.07466070948671

Packed Boxes: 18
format: x y length width
19690 0  4710 1080
15800 7460  8600 4740
8405 1080  15995 5670
9780 0  9910 1080
15690 6780  8710 680
7720 8530  8080 3670
9190 7850  6610 680
5100 6770  10590 1080
860 0  8920 1080
2110 8630  5610 3570
705 1080  7700 2830
1480 7850  7710 680
695 3910  7710 1080
695 4990  7710 1080
695 6090  7710 680
0 8830  2110 3370
890 6770  4210 1080
15 0  680 8710

numOfBlemishes: 0
