Container length: 24400
Container width: 12200
Boxes Volume: 2.956367E8
Container Volume: 297680000
Utilization: 99.3135917764042

Packed Boxes: 16
format: x y length width
0 0  4740 6400
12960 0  11440 680
20390 6470  4010 5730
0 11120  7510 1080
12760 680  11640 1080
0 7550  7510 3570
18730 1760  5670 4710
11780 6530  8610 5670
0 6470  11640 1080
4740 0  7710 680
4740 680  7700 3030
12530 1760  6200 4740
7510 11120  4210 1080
4740 3710  3880 2760
7510 7550  4210 3570
8620 3710  3880 2760

numOfBlemishes: 0
