Container length: 24400
Container width: 12200
Boxes Volume: 2.92161825E8
Container Volume: 297680000
Utilization: 98.1462728433217

Packed Boxes: 16
format: x y length width
0 0  17620 880
7220 11320  17180 880
0 5250  880 6950
17620 0  6780 6844
9480 9140  14920 2180
0 880  7400 3880
880 8511  3085 3689
9180 8560  15220 580
9280 7480  15120 1080
3965 4790  3060 7410
880 4822  3085 3689
8920 6900  15480 580
9160 880  8460 5880
7025 6470  1850 4850
7400 880  880 5390
8280 880  880 5390

numOfBlemishes: 0
