Container length: 24400
Container width: 12200
Boxes Volume: 2.938384E8
Container Volume: 297680000
Utilization: 98.70948669712443

Packed Boxes: 17
format: x y length width
0 0  880 11880
1080 0  23320 880
3420 8820  20980 3380
2320 880  22080 3080
880 8480  880 3720
1760 8300  580 3900
880 880  1280 2780
2340 8880  1080 3320
2580 8240  21820 580
2320 3960  22080 880
2220 7660  22180 580
4180 6580  20220 1080
880 3660  1280 4580
4470 4840  19930 580
4470 5420  19930 580
3820 6000  20580 580
2160 4880  1280 2780

numOfBlemishes: 0
