Container length: 24400
Container width: 12200
Boxes Volume: 2.9122437E8
Container Volume: 297680000
Utilization: 97.83135245901639

Packed Boxes: 15
format: x y length width
0 0  5880 7330
20180 0  4220 2855
19448 9115  4952 3085
0 7330  5580 4870
12880 2855  11520 880
17000 3735  7400 5380
11460 0  8720 2855
15399 9115  4049 3085
5580 9120  8720 3080
5880 0  5380 7400
5580 7420  5180 1700
14319 4320  1080 7880
15400 4215  1600 4900
12469 4270  1850 4850
11260 2855  1080 5080

numOfBlemishes: 0
