Container length: 24400
Container width: 12200
Boxes Volume: 2.905291E8
Container Volume: 297680000
Utilization: 97.59778957269552

Packed Boxes: 17
format: x y length width
0 0  6110 1580
19130 8020  5270 4180
0 7030  5710 5170
23320 0  1080 7710
17610 0  5710 5170
0 1580  5710 5170
11680 6940  11640 1080
11620 8870  7510 3330
5710 7020  5710 5180
6110 0  5710 5180
19110 5170  4210 1080
14610 6260  8710 680
11900 0  5710 5170
11420 8190  7710 680
12500 5170  6610 1080
5710 5180  6610 1080
5710 6260  8400 680

numOfBlemishes: 0
