Container length: 24400
Container width: 12200
Boxes Volume: 2.951078E8
Container Volume: 297680000
Utilization: 99.13591776404192

Packed Boxes: 16
format: x y length width
0 0  3210 6220
16690 0  7710 5670
20970 7870  3430 4330
0 7020  7710 5180
3210 0  8710 1080
12260 11520  8710 680
12260 6340  8710 5180
3210 1080  5090 4180
21030 5760  3370 2110
0 6340  11440 680
11980 0  4710 5670
7710 7030  4520 5170
3210 5260  8610 1080
11950 5670  9080 630
8300 1080  3670 2210
8300 3290  3570 1910

numOfBlemishes: 0
