Container length: 24400
Container width: 12200
Boxes Volume: 2.607689E8
Container Volume: 297680000
Utilization: 87.60040983606558

Packed Boxes: 25
format: x y length width
0 0  4180 5090
21000 0  3400 2760
16890 11120  7510 1080
0 11120  7710 1080
19310 6940  5090 4180
0 8240  1580 2880
1580 10040  7710 1080
19310 2760  5090 4180
10820 0  10180 1080
1580 8960  8810 1080
0 7560  7710 680
4180 0  5710 4800
11090 1080  9910 1080
0 6480  7710 1080
1580 8280  7710 680
0 5090  7710 1080
18630 3410  680 7710
10920 10440  7710 680
11600 2160  7710 1080
9180 11120  7710 1080
16520 7070  2110 3370
10920 3240  7710 680
12520 5585  4000 4855
10920 3920  7710 1080
9890 0  680 7710

numOfBlemishes: 0
