Container length: 24400
Container width: 12200
Boxes Volume: 2.953523E8
Container Volume: 297680000
Utilization: 99.21805294275732

Packed Boxes: 17
format: x y length width
0 0  4740 6200
18730 0  5670 5710
15320 11570  9080 630
0 11520  8400 680
23320 5760  1080 5810
0 6820  4740 4700
14610 10890  8710 680
14610 5710  8710 5180
4740 0  9270 6170
0 6240  6900 580
4740 7950  4210 3570
14020 0  4710 5670
8400 11620  6900 580
4740 6870  8710 1080
8950 7950  4330 3670
13530 6910  1080 4710
6900 6190  7710 680

numOfBlemishes: 0
