Container length: 24400
Container width: 12200
Boxes Volume: 2.938476E8
Container Volume: 297680000
Utilization: 98.71257726417629

Packed Boxes: 16
format: x y length width
0 0  7710 3570
12760 11120  11640 1080
18290 0  6110 5670
0 6620  6180 5580
18690 5690  5710 5430
0 3570  7700 3030
17210 0  1080 5810
6180 11320  6080 880
15610 8740  3080 2380
6180 6840  5700 4480
13460 0  3750 5710
7710 0  5710 5670
15000 5980  3690 2760
12180 8910  3430 2210
11970 5710  3030 3200
7700 5760  4210 1080

numOfBlemishes: 0
