Container length: 24400
Container width: 12200
Boxes Volume: 2.958864E8
Container Volume: 297680000
Utilization: 99.39747379736629

Packed Boxes: 21
format: x y length width
0 0  6400 4740
19230 0  5170 5810
22500 9170  1900 3030
0 8830  1710 3370
1710 11520  8710 680
10440 11520  12060 680
1710 5850  4210 5670
21420 5810  1080 5710
22500 6140  1900 3030
0 6000  1700 2830
17990 5850  3430 5670
0 4740  10590 1080
10630 0  8600 4740
6400 0  4200 4740
5920 5850  3210 5670
12320 8540  5670 2980
9130 8690  2100 2830
10620 4740  8610 1080
12320 5830  5670 2710
11230 5910  1080 5610
9130 5860  2100 2830

numOfBlemishes: 0
