Container length: 24400
Container width: 12200
Boxes Volume: 2.9043745E8
Container Volume: 297680000
Utilization: 97.56700147809728

Packed Boxes: 13
format: x y length width
0 0  8720 5080
15080 0  9320 5480
250 6840  24150 5360
0 5080  9320 780
19150 6060  5250 780
8720 0  1150 3500
10010 0  5070 5315
0 5970  4400 870
19170 5480  5230 480
4400 6360  4860 480
4400 5880  4890 480
9830 6160  9320 680
10430 5480  8720 680

numOfBlemishes: 0
