BatchNo, BoardNo, Color, UPI, X, Y, R, L, W, Area, Type, SubCode
Cabinet3,1,0,9815111178,0,0,90,755.0,541.0,4.08455E7,0,0
Cabinet3,1,0,9811061173,0,7620,0,674.0,458.0,3.08692E7,0,0
Cabinet3,1,0,9811061170,5410,0,90,675.0,488.0,3.294E7,0,0
Cabinet3,1,0,9815111023,6740,6750,90,545.0,576.0,3.1392E7,0,0
Cabinet3,1,0,9815111195,10290,0,0,788.0,653.0,5.14564E7,0,0
Cabinet3,1,0,9810631007,12500,6620,0,570.0,558.0,3.1806E7,0,0
Cabinet3,1,0,9810631012,18170,0,0,570.0,558.0,3.1806E7,0,0
Cabinet3,1,0,9815111005,18200,6460,90,574.0,558.0,3.20292E7,0,0
Cabinet3,1,0,9815111014,18170,5580,0,575.0,88.0,5060000.0,0,0
Cabinet3,1,0,9815111208,23920,0,90,608.0,47.0,2857600.0,0,0
Cabinet3,1,0,9815111206,23920,6330,0,47.0,587.0,2758900.0,0,0
Cabinet3,2,0,9815111274,0,0,0,879.0,489.0,4.29831E7,0,0
Cabinet3,2,0,9815111001,0,6320,0,1504.0,588.0,8.84352E7,0,0
Cabinet3,2,0,9815231326,0,4890,0,1040.0,124.0,1.2896E7,0,0
Cabinet3,2,0,9810631155,8790,0,0,980.0,483.0,4.7334E7,0,0
Cabinet3,2,0,9815111204,15040,6120,0,913.0,608.0,5.55104E7,0,0
Cabinet3,2,0,9815111285,10400,4830,0,740.0,128.0,9472000.0,0,0
Cabinet3,2,0,9815111006,18590,0,0,574.0,558.0,3.20292E7,0,0
Cabinet3,2,0,9815111207,17800,5580,90,47.0,587.0,2758900.0,0,0
Cabinet3,3,0,9815111197,0,0,0,857.0,653.0,5.59621E7,0,0
Cabinet3,3,0,9815111173,0,6570,0,788.0,563.0,4.43644E7,0,0
Cabinet3,3,0,9815111062,7880,8320,0,1554.0,388.0,6.02952E7,0,0
Cabinet3,3,0,9810631109,8570,0,0,788.0,738.0,5.81544E7,0,0
Cabinet3,3,0,9815111046,7880,7440,90,88.0,918.0,8078400.0,0,0
Cabinet3,3,0,9810631110,16450,0,0,788.0,738.0,5.81544E7,0,0
Cabinet3,3,0,9815111030,17060,7440,0,576.0,88.0,5068800.0,0,0
Cabinet3,3,0,9811061042,23420,7970,90,423.0,98.0,4145400.0,0,0
Cabinet3,4,0,9815111029,0,0,90,622.0,576.0,3.58272E7,0,0
Cabinet3,4,0,9815111002,0,6320,0,1504.0,588.0,8.84352E7,0,0
Cabinet3,4,0,9815111081,5760,0,0,880.0,588.0,5.1744E7,0,0
Cabinet3,4,0,9810631158,14560,0,0,980.0,483.0,4.7334E7,0,0
Cabinet3,4,0,9811061036,15040,4940,90,726.0,556.0,4.03656E7,0,0
Cabinet3,4,0,9815111060,20600,4940,90,726.0,342.0,2.48292E7,0,0
Cabinet3,5,0,9811061194,0,0,90,1216.0,622.0,7.56352E7,0,0
Cabinet3,5,0,9815111037,6220,0,90,726.0,1040.0,7.5504E7,0,0
Cabinet3,5,0,9810631068,6220,7370,0,1055.0,483.0,5.09565E7,0,0
Cabinet3,5,0,9811061072,16620,0,0,776.0,665.0,5.1604E7,0,0
Cabinet3,5,0,9810631115,16770,6690,0,755.0,551.0,4.16005E7,0,0
Cabinet3,6,0,9811061311,0,0,0,729.0,489.0,3.56481E7,0,0
Cabinet3,6,0,9815111036,0,8320,0,1040.0,388.0,4.0352E7,0,0
Cabinet3,6,0,9811061201,0,6660,0,1129.0,166.0,1.87414E7,0,0
Cabinet3,6,0,9811061204,0,4890,0,1129.0,166.0,1.87414E7,0,0
Cabinet3,6,0,9810631161,7290,0,0,980.0,483.0,4.7334E7,0,0
Cabinet3,6,0,9815231228,10400,8500,0,1056.0,370.0,3.9072E7,0,0
Cabinet3,6,0,9810631036,11290,4920,0,953.0,358.0,3.41174E7,0,0
Cabinet3,6,0,9811061312,17090,0,0,729.0,489.0,3.56481E7,0,0
Cabinet3,6,0,9815111061,20960,4940,90,726.0,342.0,2.48292E7,0,0
Cabinet3,7,0,9811061188,0,0,0,2395.0,689.5,1.6513525E8,0,0
Cabinet3,7,0,9811061045,0,7650,90,455.0,314.0,1.4287E7,0,0
Cabinet3,7,0,9815231302,3140,7370,0,1139.0,483.0,5.50137E7,0,0
Cabinet3,7,0,9810631168,0,6900,90,47.0,587.0,2758900.0,0,0
Cabinet3,7,0,9810631178,5870,6900,0,1057.0,47.0,4967900.0,0,0
Cabinet3,7,0,9811061243,14530,7370,0,980.0,483.0,4.7334E7,0,0
Cabinet3,7,0,9815111209,16440,6900,0,608.0,47.0,2857600.0,0,0
Cabinet3,8,0,9815111012,0,0,90,575.0,558.0,3.2085E7,0,0
Cabinet3,8,0,9815111017,0,6320,0,1658.0,588.0,9.74904E7,0,0
Cabinet3,8,0,9815111174,5580,0,0,788.0,563.0,4.43644E7,0,0
Cabinet3,8,0,9810631169,0,5750,90,47.0,587.0,2758900.0,0,0
Cabinet3,8,0,9810631153,5870,5630,0,1056.0,69.0,7286400.0,0,0
Cabinet3,8,0,9811061051,13460,0,90,455.0,314.0,1.4287E7,0,0
