Container length: 24400
Container width: 12200
Boxes Volume: 2.923632E8
Container Volume: 297680000
Utilization: 98.21392098898146

Packed Boxes: 16
format: x y length width
0 0  11640 680
0 7450  10130 4750
0 680  7710 5670
0 6570  21080 880
7710 680  7710 5180
10130 7490  5670 4710
11640 0  12710 680
7710 5940  11080 630
15800 7490  5670 4710
15420 680  5810 5170
21470 4490  1080 7710
21230 680  2210 3670
22550 4490  680 7710
23230 4490  1080 7710
23440 680  880 3680
18790 5890  2660 680

numOfBlemishes: 0
