Container length: 24400
Container width: 12200
Boxes Volume: 2.927515E8
Container Volume: 297680000
Utilization: 98.34436307444236

Packed Boxes: 21
format: x y length width
0 0  3880 2760
0 7020  5710 5180
0 2760  5710 3750
3880 0  8710 680
3880 680  20480 880
0 6640  7080 380
3880 1560  7710 1080
5710 7020  8710 5180
5710 2640  7510 3570
7080 6340  8400 680
12590 0  6610 680
11590 1560  8710 1080
14420 7030  5810 5170
13220 2640  7080 3580
19200 0  5160 680
20230 10290  3570 1910
15480 6350  7710 680
20300 1560  4030 3580
20230 7080  3570 3210
23800 5300  580 6900
20300 5140  3430 1080

numOfBlemishes: 0
