BatchNo,BoardNo,Color,UPI,X,Y,R,L,W,Area,Type,SubCode
nfp_blocks,1,0,000060326,0.0,0.0,90,68.0,1202.0,81736.00,NFP,
nfp_blocks,1,0,000060072,68.0,0.0,0,1338.0,490.0,655620.00,NFP,
nfp_blocks,1,0,000060162,68.0,1152.0,0,1788.0,68.0,121584.00,NFP,
nfp_blocks,1,0,000060063,68.0,564.0,0,1991.0,588.0,1170708.00,NFP,
nfp_blocks,1,0,000060105,68.0,490.0,0,308.0,68.0,20944.00,NFP,
nfp_blocks,1,0,000060098,376.0,490.0,0,2041.0,68.0,138788.00,NFP,
nfp_blocks,1,0,000060026,1406.0,0.0,90,58.0,488.0,28304.00,NFP,
nfp_blocks,1,0,000060073,1464.0,0.0,0,605.0,490.0,296450.00,NFP,
nfp_blocks,1,0,000060300,1856.0,1162.0,0,578.0,58.0,33524.00,NFP,
nfp_blocks,1,0,000060061,2069.0,0.0,90,185.0,485.0,89725.00,NFP,
nfp_blocks,1,0,000060219,2059.0,1104.0,0,347.0,58.0,20126.00,NFP,
nfp_blocks,1,0,000060226,2059.0,1046.0,90,347.0,58.0,20126.00,NFP,
nfp_blocks,1,0,000060035,2059.0,561.0,90,185.0,485.0,89725.00,NFP,
nfp_blocks,1,0,000060041,2254.0,0.0,90,185.0,485.0,89725.00,NFP,
nfp_blocks,1,0,000060051,2244.0,561.0,90,185.0,485.0,89725.00,NFP,
nfp_blocks,2,0,000060009,0.0,0.0,0,1984.0,490.0,972160.00,NFP,
nfp_blocks,2,0,000060101,0.0,1152.0,0,1841.0,68.0,125188.00,NFP,
nfp_blocks,2,0,000060018,0.0,1094.0,0,972.0,58.0,56376.00,NFP,
nfp_blocks,2,0,000060082,0.0,493.0,0,1973.0,601.0,1185773.00,NFP,
nfp_blocks,2,0,000060013,972.0,1094.0,0,274.0,58.0,15892.00,NFP,
nfp_blocks,2,0,000060154,1246.0,1094.0,0,646.0,58.0,37468.00,NFP,
nfp_blocks,2,0,000060296,1841.0,1162.0,0,578.0,58.0,33524.00,NFP,
nfp_blocks,2,0,000060165,1892.0,1094.0,0,480.0,68.0,32640.00,NFP,
nfp_blocks,2,0,000060059,1984.0,0.0,0,425.0,91.0,38675.00,NFP,
nfp_blocks,2,0,000060058,1984.0,91.0,90,91.0,421.0,38311.00,NFP,
nfp_blocks,2,0,000060312,1973.0,516.0,90,418.0,578.0,241604.00,NFP,
nfp_blocks,2,0,000060044,2075.0,91.0,90,91.0,425.0,38675.00,NFP,
nfp_blocks,2,0,000060045,2166.0,91.0,90,91.0,425.0,38675.00,NFP,
nfp_blocks,2,0,000060057,2257.0,91.0,90,91.0,421.0,38311.00,NFP,
nfp_blocks,2,0,000060060,2348.0,91.0,90,91.0,425.0,38675.00,NFP,
nfp_blocks,3,0,000060144,0.0,0.0,0,2113.0,528.0,1115664.00,NFP,
nfp_blocks,3,0,000060042,0.0,799.0,90,91.0,421.0,38311.00,NFP,
nfp_blocks,3,0,000060325,91.0,1152.0,0,2113.0,68.0,143684.00,NFP,
nfp_blocks,3,0,000060295,91.0,704.0,0,2113.0,448.0,946624.00,NFP,
nfp_blocks,3,0,000060100,0.0,619.0,90,88.0,180.0,15840.00,NFP,
nfp_blocks,3,0,000060225,0.0,528.0,0,2053.0,58.0,119074.00,NFP,
nfp_blocks,3,0,000060224,88.0,646.0,0,2053.0,58.0,119074.00,NFP,
nfp_blocks,3,0,000060107,88.0,588.0,0,1986.0,58.0,115188.00,NFP,
nfp_blocks,3,0,000060043,2113.0,0.0,90,91.0,421.0,38311.00,NFP,
nfp_blocks,3,0,000060158,2204.0,0.0,90,58.0,646.0,37468.00,NFP,
nfp_blocks,3,0,000060068,2204.0,763.0,90,58.0,457.0,26506.00,NFP,
nfp_blocks,3,0,000060008,2262.0,0.0,90,172.0,1104.0,189888.00,NFP,
nfp_blocks,4,0,000060011,0.0,0.0,0,2113.0,528.0,1115664.00,NFP,
nfp_blocks,4,0,000060311,0.0,642.0,90,418.0,578.0,241604.00,NFP,
nfp_blocks,4,0,000060005,418.0,1152.0,0,1733.0,68.0,117844.00,NFP,
nfp_blocks,4,0,000060076,418.0,551.0,0,1973.0,601.0,1185773.00,NFP,
nfp_blocks,5,0,000060075,0.0,0.0,0,1991.0,458.0,911878.00,NFP,
nfp_blocks,5,0,000060166,0.0,1152.0,0,788.0,68.0,53584.00,NFP,
nfp_blocks,5,0,000060088,0.0,551.0,0,1973.0,601.0,1185773.00,NFP,
nfp_blocks,6,0,000060216,0.0,0.0,0,2021.0,348.0,703308.00,NFP,
