Container length: 24400
Container width: 12200
Boxes Volume: 2.918912E8
Container Volume: 297680000
Utilization: 98.05536146197258

Packed Boxes: 16
format: x y length width
0 0  5280 6460
0 7620  19910 4580
0 6740  9720 880
5280 0  6010 4580
5280 4580  6010 1580
5280 6160  5780 580
11290 0  5580 4880
9720 6740  9720 880
11290 4880  4260 1280
11060 6160  6460 580
16870 0  5580 4880
19910 6190  4400 6010
15550 4880  4260 1280
22450 0  1280 4260
23730 0  580 4570
19810 4880  4260 1280

numOfBlemishes: 0
