BatchNo, BoardNo, Color, Specification, BoardArea, WorkPiecesQty, WorkPiecesArea, Ratio, OddArea, PriorityQty, OrdinaryQty, PriorityArea, OrdinaryArea
Others3,1,MIXED,24400*12200,2.9768E8,26,2.80489725E8,94.22525026874497%,14,12,2.019788E8,7.8510925E7
Others3,2,1,24400*12200,2.9768E8,12,2.922003E8,98.15919779629132%,12,0,2.922003E8,0.0
Others3,3,1,24400*12200,2.9768E8,8,2.928936E8,98.39209889814566%,8,0,2.928936E8,0.0
Others3,4,1,24400*12200,2.9768E8,11,2.942578E8,98.85037624294546%,11,0,2.942578E8,0.0
Others3,5,1,24400*12200,2.9768E8,9,2.952002E8,99.16695780704111%,9,0,2.952002E8,0.0
Others3,6,1,24400*12200,2.9768E8,16,2.922798E8,98.18590432679387%,16,0,2.922798E8,0.0
Others3,7,1,24400*12200,2.9768E8,12,2.937819E8,98.69050658425154%,12,0,2.937819E8,0.0
Others3,8,1,24400*12200,2.9768E8,12,2.936537E8,98.64744020424617%,12,0,2.936537E8,0.0
Others3,9,1,24400*12200,2.9768E8,17,2.928462E8,98.37617575920453%,17,0,2.928462E8,0.0
Others3,10,1,24400*12200,2.9768E8,12,2.94243E8,98.84540446116635%,12,0,2.94243E8,0.0
Others3,11,0,24400*12200,2.9768E8,9,2.9265965E8,98.31350779360388%,0,9,0.0,2.9265965E8
Others3,12,0,24400*12200,2.9768E8,10,2.89981936E8,97.41398011287289%,0,10,0.0,2.89981936E8
Others3,13,0,24400*12200,2.9768E8,12,2.8888585E8,97.04577062617575%,0,12,0.0,2.8888585E8
Others3,14,0,24400*12200,2.9768E8,11,2.8735605E8,96.53186307444236%,0,11,0.0,2.8735605E8
Others3,15,0,24400*12200,2.9768E8,9,2.90284625E8,97.51566279226016%,0,9,0.0,2.90284625E8
Others3,16,0,24400*12200,2.9768E8,7,2.9282025E8,98.36745834453104%,0,7,0.0,2.9282025E8
Others3,17,0,24400*12200,2.9768E8,13,2.894757E8,97.24391964525665%,0,13,0.0,2.894757E8
Others3,18,0,24400*12200,2.9768E8,9,2.91460672E8,97.91073367374361%,0,9,0.0,2.91460672E8
Others3,19,0,24400*12200,2.9768E8,3,4.81827E7,16.186072292394517%,0,3,0.0,4.81827E7
