Container length: 24400
Container width: 12200
Boxes Volume: 2.92554425E8
Container Volume: 297680000
Utilization: 98.27815943294813

Packed Boxes: 15
format: x y length width
21145 0  3255 7920
16685 8945  7715 3255
5425 0  15720 6080
1120 8465  23280 480
1120 7985  23280 480
17065 6985  4080 1000
8875 8955  7810 3245
5425 6105  15720 880
1345 7105  15720 880
1065 8955  7810 3245
21 0  5404 4700
65 7200  1000 5000
2845 4700  2580 1180
1345 5925  4080 1180
265 4700  2580 1180

numOfBlemishes: 0
