Container length: 24400
Container width: 12200
Boxes Volume: 2.9412925E8
Container Volume: 297680000
Utilization: 98.80719228701962

Packed Boxes: 18
format: x y length width
0 0  11820 3720
9480 8300  14920 3900
11880 0  12520 5480
0 8120  5480 4080
0 3720  5355 3510
11620 7520  12780 780
0 7240  7280 880
20680 6640  3720 880
20820 5480  3580 1080
5480 8120  780 4080
6260 8120  2280 4080
11960 6540  8720 980
8540 8300  880 3900
12100 5480  8720 980
5355 3720  4220 680
5355 4400  4180 2820
8540 7370  3080 930
9575 3720  2280 3580

numOfBlemishes: 0
