Container length: 24400
Container width: 12200
Boxes Volume: 2.8904906002559996E8
Container Volume: 297680000
Utilization: 97.10059796613812

Packed Boxes: 32
format: x y length width
0 0  8720 3900
16080 8645  8320 3555
15900 0  8500 3080
0 9345  5920 2855
0 7465  5880 1880
20320 3080  4080 2280
20320 6365  4080 2280
0 3900  4080 2280
0 6385  3580 1080
5920 9920  3580 2280
16740 3080  3580 2280
18420 6745  1900 1900
4080 3900  1880 1880
5920 8040  1880 1880
9500 0  6270 1450
9500 1450  2985 6920
12485 1450  3280 6920
9500 8370  5680 2480
5960 3900  3300 880
5960 4780  2500 880
4080 5780  2900 580
9500 10850  5600 1280
15765 5360  2580 3080
7800 5660  580 3900
18345 5360  4720 930
8460 4780  930 3900
3580 6360  4080 1080
15180 8440  880 3300
8720 0  580 3900
15765 3080  880 2100
8380 8680  1080 1180
23065 5360  1300 880

numOfBlemishes: 0
