Container length: 24400
Container width: 12200
Boxes Volume: 2.884303E8
Container Volume: 297680000
Utilization: 96.89273716742811

Packed Boxes: 11
format: x y length width
0 0  8420 780
1320 8920  23080 3280
17830 0  6570 4050
0 3480  780 8720
0 780  7610 2575
2120 6840  22280 2080
16780 4050  7620 2770
780 3355  7620 3465
10090 0  7740 4000
8420 0  1550 4000
8970 4000  7810 2835

numOfBlemishes: 0
