Container length: 24400
Container width: 12200
Boxes Volume: 2.939435E8
Container Volume: 297680000
Utilization: 98.74479306638

Packed Boxes: 22
format: x y length width
0 0  14920 3900
15900 6580  8500 5620
0 7980  4400 4220
18480 0  5920 2855
15680 2855  8720 980
16080 3835  8320 980
0 3900  4320 4050
4400 7820  3900 4380
5720 4815  18680 880
21100 5700  3300 880
17600 0  880 2500
15100 0  2500 880
15500 880  2100 880
4320 3900  6920 880
8300 7210  7570 4990
16420 1760  1180 1080
4320 5740  3900 2080
8220 5700  12880 880
4320 4780  1300 880
14920 880  580 2900
11280 3900  4800 880
8220 6630  6920 580

numOfBlemishes: 0
