Container length: 24400
Container width: 12200
Boxes Volume: 2.915179E8
Container Volume: 297680000
Utilization: 97.92995834453104

Packed Boxes: 13
format: x y length width
0 0  3195 3120
0 3490  3380 8710
3195 0  8710 3380
3380 8820  8320 3380
3380 3380  8820 5380
11700 8830  8320 3370
11905 0  8060 3175
12200 3175  7830 5380
19965 0  3380 3120
20020 10720  4080 1480
20020 9240  4080 1480
20030 3120  3380 6120
23410 0  880 9130

numOfBlemishes: 0
