Container length: 24400
Container width: 12200
Boxes Volume: 2.936325E8
Container Volume: 297680000
Utilization: 98.64031846277881

Packed Boxes: 15
format: x y length width
0 0  9130 5850
0 6630  9130 5570
0 5850  9130 780
9130 0  5880 4470
9130 10020  14990 2180
9130 6650  9080 3370
9130 4470  6430 2180
15010 0  8060 3380
15010 3380  6300 880
15560 4260  3740 1480
18210 6640  6120 3380
15560 5760  8700 880
23070 0  1080 4080
19300 4260  3740 1480
23040 4080  1250 1650

numOfBlemishes: 0
