Container length: 24400
Container width: 12200
Boxes Volume: 2.9166615E8
Container Volume: 297680000
Utilization: 97.97976014512228

Packed Boxes: 14
format: x y length width
0 0  7650 11300
0 11420  14500 780
7650 0  14580 2180
7650 9240  8640 2180
7650 2180  9130 5600
7650 8760  6480 480
7650 7880  9130 880
14500 11420  8820 780
16290 9240  7830 2180
16780 2180  5550 4575
16780 6760  6120 2480
22230 0  2120 2180
22330 2180  1995 3180
22900 5500  1480 3740

numOfBlemishes: 0
