Container length: 24400
Container width: 12200
Boxes Volume: 2.91910375E8
Container Volume: 297680000
Utilization: 98.06180294275732

Packed Boxes: 11
format: x y length width
0 0  780 6790
0 7120  16810 5080
780 0  11300 5180
780 5240  6430 1880
12080 0  9130 5880
7210 6040  8820 1080
7210 5180  4470 780
16810 6540  5960 5660
21210 0  3120 5380
16030 6060  6480 480
22770 5595  1555 6605

numOfBlemishes: 0
