Container length: 24400
Container width: 12200
Boxes Volume: 2.929463E8
Container Volume: 297680000
Utilization: 98.40980247245365

Packed Boxes: 11
format: x y length width
0 0  8820 780
0 6320  23280 5880
0 780  8820 5380
8820 0  9130 5570
8820 5570  11080 680
17950 0  5660 3380
17950 3380  4795 1320
17950 4700  6430 780
23280 5770  1080 6430
23610 0  780 4470
19900 5480  3120 780

numOfBlemishes: 0
