Container length: 24400
Container width: 12200
Boxes Volume: 2.944135E8
Container Volume: 297680000
Utilization: 98.90268073098629

Packed Boxes: 10
format: x y length width
0 0  5660 3380
0 7485  17750 4715
0 3380  17340 780
0 4160  17340 3280
5660 0  14580 3380
17750 7370  6610 4830
20240 0  4080 1480
17340 3380  5540 3947
20240 1480  4080 1480
22880 2960  1480 4080

numOfBlemishes: 0
