Container length: 24400
Container width: 12200
Boxes Volume: 2.903503E8
Container Volume: 297680000
Utilization: 97.53772507390487

Packed Boxes: 11
format: x y length width
0 0  22580 5380
0 8935  15920 3265
0 5760  7960 3175
7960 5555  8420 3380
15920 9020  1995 3180
17915 9080  5380 3120
16380 8040  6120 980
16380 5460  5960 2580
22580 0  1730 5660
23295 7910  1080 4290
22340 5790  1995 2120

numOfBlemishes: 0
