Container length: 24400
Container width: 12200
Boxes Volume: 2.959736E8
Container Volume: 297680000
Utilization: 99.4267669981188

Packed Boxes: 16
format: x y length width
0 0  6650 5520
0 5560  5580 6640
5580 8870  9800 3330
6650 0  8800 5450
5580 5540  9800 3330
15380 6440  6220 5760
15450 0  680 5760
16130 0  680 5750
16810 0  6220 5760
15380 5760  8880 680
21600 6440  680 5760
22280 6440  680 5760
22960 6440  680 5760
23030 0  680 5760
23640 6440  680 5760
23710 0  680 5710

numOfBlemishes: 0
