Container length: 24400
Container width: 12200
Boxes Volume: 2.961123E8
Container Volume: 297680000
Utilization: 99.47336065573771

Packed Boxes: 16
format: x y length width
0 0  2070 7690
0 8620  5330 3580
2070 0  10560 6230
0 7930  10560 690
5330 8620  4200 3580
2070 6270  11290 1660
9530 8620  9530 3580
12630 0  10560 5580
10560 7940  2260 680
12820 7940  4210 680
13360 6280  10340 1660
12630 5580  10560 690
19060 8620  5330 3580
17030 7940  6650 680
23190 0  470 6080
23700 0  690 8560

numOfBlemishes: 0
