Container length: 24400
Container width: 12200
Boxes Volume: 2.956554E8
Container Volume: 297680000
Utilization: 99.31987368986832

Packed Boxes: 16
format: x y length width
0 0  5580 6640
0 6650  3580 5550
3580 10540  10340 1660
3580 6960  5550 3580
5580 0  7800 4830
5580 4830  9100 1660
9130 6960  10390 3580
5580 6490  5870 470
13380 0  10450 4830
13920 10540  9690 1660
11450 6490  5870 470
14680 4830  9100 1660
19520 6960  4200 3580
17320 6490  5870 470
23720 6490  680 5710
23830 0  520 5510

numOfBlemishes: 0
