BatchNo, BoardNo, Color, UPI, X, Y, R, L, W, Area, Type, SubCode
Cabinet3,1,1,9810631268,0,0,0,2395.0,647.0,1.549565E8,0,0
Cabinet3,1,1,9811061344,1850,6820,0,2255.0,538.0,1.21319E8,0,0
Cabinet3,1,1,9815231074+9815231080,0,9120,0,146.279,308.0,4505393.2,0,0
Cabinet3,1,0,9811061317,0,6860,90,226.0,68.0,1536800.0,0,0
Cabinet3,1,0,9811061318,680,6860,90,226.0,68.0,1536800.0,0,0
Cabinet3,2,1,9810631269,0,0,0,2395.0,647.0,1.549565E8,0,0
Cabinet3,2,1,9815111042+9815111048,22938,9120,0,146.279,308.0,4505393.2,0,0
Cabinet3,2,1,9815231166,0,6820,0,2255.0,538.0,1.21319E8,0,0
Cabinet3,2,0,9815231330,23720,6860,90,226.0,68.0,1536800.0,0,0
Cabinet3,2,0,9815231331,23040,6860,90,226.0,68.0,1536800.0,0,0
Cabinet3,3,1,9815111092,0,0,0,2395.0,1152.0,2.75904E8,0,0
Cabinet3,3,0,9815231038,18680,11520,0,572.0,68.0,3889600.0,0,0
Cabinet3,3,0,9815111040,0,11520,0,726.0,68.0,4936800.0,0,0
Cabinet3,3,0,9810631006,12970,11520,0,571.0,68.0,3882800.0,0,0
Cabinet3,3,0,9815191062,7260,11520,0,571.0,68.0,3882800.0,0,0
Cabinet3,4,1,9810901058,0,0,0,2395.0,1152.0,2.75904E8,0,0
Cabinet3,4,0,9810631022,19060,11520,0,534.0,68.0,3631200.0,0,0
Cabinet3,4,0,9810631046,0,11520,0,954.0,68.0,6487200.0,0,0
Cabinet3,4,0,9815111031,13300,11520,0,576.0,68.0,3916800.0,0,0
Cabinet3,4,0,9815111280,9540,11520,0,376.0,68.0,2556800.0,0,0
Cabinet3,5,1,9815111083,0,0,90,578.0,588.0,3.39864E7,0,0
Cabinet3,5,1,9811061066,9190,0,0,1521.0,556.0,8.45676E7,0,0
Cabinet3,5,1,9815191068,450,5780,0,2395.0,642.0,1.53759E8,0,0
Cabinet3,5,1,9815111054+9815231068,5880,0,90,146.279,308.0,4505393.2,0,0
Cabinet3,5,1,9811061042,5880,1462,90,423.0,98.0,4145400.0,0,0
Cabinet3,5,1,9811061048,6860,1462,90,423.0,98.0,4145400.0,0,0
Cabinet3,5,1,9811061054,7840,1462,90,423.0,98.0,4145400.0,0,0
Cabinet3,6,1,9815111041,0,0,0,847.0,98.0,8300600.0,0,0
Cabinet3,6,1,9815191069,450,5780,0,2395.0,642.0,1.53759E8,0,0
Cabinet3,6,1,9815231055,9190,0,0,1521.0,556.0,8.45676E7,0,0
Cabinet3,6,1,9815231067,0,980,90,423.0,98.0,4145400.0,0,0
Cabinet3,6,1,9815231073,980,980,90,423.0,98.0,4145400.0,0,0
Cabinet3,6,1,9815231079,1960,980,90,423.0,98.0,4145400.0,0,0
Cabinet3,6,1,9811061177,2940,980,90,466.0,620.0,2.8892E7,0,0
Cabinet3,7,1,9810631118,0,0,90,468.0,738.0,3.45384E7,0,0
Cabinet3,7,1,9810631024,10520,0,0,1388.0,388.0,5.38544E7,0,0
Cabinet3,7,1,9815111073,270,4820,0,2413.0,738.0,1.780794E8,0,0
Cabinet3,7,1,9811061045,7380,0,90,455.0,314.0,1.4287E7,0,0
