BatchNo, BoardNo, Color, Specification, BoardArea, WorkPiecesQty, WorkPiecesArea, Ratio, OddArea
Cabinet1,35,0,24400*12200,2.9768E8,10,2.9282535E8,98.36917159365761%,
Cabinet1,36,0,24400*12200,2.9768E8,4,2.879564E8,96.73353937113679%,
Cabinet1,37,0,24400*12200,2.9768E8,8,2.866132E8,96.2823165815641%,
Cabinet1,38,0,24400*12200,2.9768E8,4,2.879564E8,96.73353937113679%,
Cabinet1,39,0,24400*12200,2.9768E8,9,2.824049E8,94.86861730717548%,
Cabinet1,40,0,24400*12200,2.9768E8,9,2.791055E8,93.76024590163935%,
Cabinet1,41,0,24400*12200,2.9768E8,10,2.938941E8,98.72819806503628%,
Cabinet1,42,0,24400*12200,2.9768E8,9,2.806845E8,94.29068126847622%,
Cabinet1,43,0,24400*12200,2.9768E8,4,2.849613E8,95.72739183015318%,
Cabinet1,44,0,24400*12200,2.9768E8,4,2.7567045E8,92.60630542864821%,
Cabinet1,45,0,24400*12200,2.9768E8,9,2.8635435E8,96.19536079011017%,
Cabinet1,46,0,24400*12200,2.9768E8,6,2.240502E8,75.26545283525934%,
Cabinet1,47,0,24400*12200,2.9768E8,9,2.824655E8,94.88897473797367%,
Cabinet1,48,0,24400*12200,2.9768E8,10,2.7719415E8,93.11816380005375%,
Cabinet1,49,0,24400*12200,2.9768E8,4,2.8428895E8,95.50152848696587%,
Cabinet1,50,0,24400*12200,2.9768E8,5,2.806596E8,94.2823165815641%,
Cabinet1,51,0,24400*12200,2.9768E8,7,2.8298065E8,95.06202969631819%,
Cabinet1,52,0,24400*12200,2.9768E8,5,2.786949E8,93.62231255038968%,
Cabinet1,53,0,24400*12200,2.9768E8,8,2.8974845E8,97.33554488040849%,
Cabinet1,54,0,24400*12200,2.9768E8,5,2.779405E8,93.36888605213652%,
Cabinet1,55,0,24400*12200,2.9768E8,7,2.881872E8,96.81107229239453%,
Cabinet1,56,0,24400*12200,2.9768E8,5,2.805254E8,94.23723461435098%,
Cabinet1,57,0,24400*12200,2.9768E8,9,2.8091075E8,94.36668570276808%,
Cabinet1,58,0,24400*12200,2.9768E8,7,2.881872E8,96.81107229239453%,
Cabinet1,59,0,24400*12200,2.9768E8,3,2.6649073499999997E8,89.5225527411986%,
Cabinet1,60,0,24400*12200,2.9768E8,7,2.8677705E8,96.33735890889547%,
Cabinet1,61,0,24400*12200,2.9768E8,9,2.823443E8,94.84825987637731%,
Cabinet1,62,0,24400*12200,2.9768E8,9,2.824049E8,94.86861730717548%,
Cabinet1,63,0,24400*12200,2.9768E8,9,2.771477E8,93.10255979575383%,
Cabinet1,64,0,24400*12200,2.9768E8,6,2.7829205E8,93.48698266595001%,
Cabinet1,65,0,24400*12200,2.9768E8,9,2.824655E8,94.88897473797367%,
Cabinet1,66,0,24400*12200,2.9768E8,11,2.8228665E8,94.82889344262296%,
Cabinet1,67,0,24400*12200,2.9768E8,10,2.692617E8,90.45340634238109%,
Cabinet1,68,0,24400*12200,2.9768E8,9,2.791661E8,93.78060333243752%,
Cabinet1,69,0,24400*12200,2.9768E8,10,2.8919805E8,97.15064834721848%,
Cabinet1,70,0,24400*12200,2.9768E8,4,2.740232E8,92.0529427573233%,
Cabinet1,71,0,24400*12200,2.9768E8,9,2.820575E8,94.75191480784736%,
Cabinet1,72,0,24400*12200,2.9768E8,6,2.8764715E8,96.62965264713787%,
Cabinet1,73,1,24400*12200,2.9768E8,2,2.020056E8,67.85998387530235%,
Cabinet1,74,1,24400*12200,2.9768E8,2,1.605708E8,53.940741736092455%,
Cabinet1,75,1,24400*12200,2.9768E8,2,1.866756E8,62.71015855952702%,
Cabinet1,76,1,24400*12200,2.9768E8,2,1.866756E8,62.71015855952702%,
Cabinet1,77,1,24400*12200,2.9768E8,2,1.866756E8,62.71015855952702%,
