BatchNo, BoardNo, Color, UPI, X, Y, R, L, W, Area, Type, SubCode
Mixed3,1,0,944327007,0,0,0,2428.0,488.0,1.184864E8,0,0
Mixed3,1,0,944322002,0,6620,0,2428.0,558.0,1.354824E8,0,0
Mixed3,1,0,626460029,0,4880,0,2188.0,88.0,1.92544E7,0,0
Mixed3,1,0,944324004,0,5840,0,2428.0,78.0,1.89384E7,0,0
Mixed3,1,0,783109074,21880,4880,0,250.0,88.0,2200000.0,0,0
Mixed3,2,0,194248003,0,0,0,2398.0,608.0,1.457984E8,0,0
Mixed3,2,0,194251004,0,6120,0,2398.0,608.0,1.457984E8,0,0
Mixed3,3,0,944328008,0,0,0,2302.0,557.5,1.283365E8,0,0
Mixed3,3,0,342155160,0,9120,0,2408.0,308.0,7.41664E7,0,0
Mixed3,3,0,194245002,0,7640,0,2203.0,148.0,3.26044E7,0,0
Mixed3,3,0,944323003,0,6560,0,2428.0,108.0,2.62224E7,0,0
Mixed3,3,0,626459028,0,5575,0,2188.0,98.0,2.14424E7,0,0
Mixed3,3,0,138635038,23020,0,0,128.0,560.0,7168000.0,0,0
Mixed3,3,0,626462031,22030,7820,90,130.0,88.0,1144000.0,0,0
Mixed3,3,0,783113078,22910,8040,0,118.0,108.0,1274400.0,0,0
Mixed3,3,0,783110075,21880,5600,0,250.0,88.0,2200000.0,0,0
Mixed3,4,0,974345009,0,0,90,781.0,58.0,4529800.0,0,0
Mixed3,4,0,138631034,0,8500,0,2335.0,370.0,8.6395E7,0,0
Mixed3,4,0,138632035,580,0,0,2335.0,370.0,8.6395E7,0,0
Mixed3,4,0,705862008,0,7820,0,422.0,68.0,2869600.0,0,0
Mixed3,4,0,138633036,580,3700,0,2335.0,370.0,8.6395E7,0,0
Mixed3,4,0,588816019,4220,7420,0,1605.0,108.0,1.7334E7,0,0
Mixed3,4,0,783107072,23350,8900,0,88.0,330.0,2904000.0,0,0
Mixed3,4,0,953576057,20270,7420,0,408.0,108.0,4406400.0,0,0
Mixed3,5,0,138634037,0,0,0,2335.0,370.0,8.6395E7,0,0
Mixed3,5,0,944329009,0,5090,0,2302.0,711.0,1.636722E8,0,0
Mixed3,5,0,953588069,0,3700,0,1278.0,78.0,9968400.0,0,0
Mixed3,5,0,588857060,0,4480,0,290.0,58.0,1682000.0,0,0
Mixed3,5,0,626482051,2900,4480,0,1968.0,58.0,1.14144E7,0,0
Mixed3,5,0,705878024,12780,3700,0,422.0,68.0,2869600.0,0,0
Mixed3,5,0,588850053,17000,3700,0,692.0,58.0,4013600.0,0,0
Mixed3,5,0,588848051,23020,8300,90,390.0,90.0,3510000.0,0,0
Mixed3,5,0,783108073,23350,0,0,88.0,330.0,2904000.0,0,0
