Container length: 24400
Container width: 12200
Boxes Volume: 2.8758865E8
Container Volume: 297680000
Utilization: 96.61000067186241

Packed Boxes: 11
format: x y length width
0 0  24150 5360
15080 6720  9320 5480
0 6885  5070 5315
5070 6720  8720 5480
0 5360  3500 1150
3500 5360  3980 1360
7480 5360  3980 1360
11460 5360  3500 1150
14960 5360  3980 1360
18940 5360  3500 1150
13790 6720  1150 3500

numOfBlemishes: 0
