Container length: 24400
Container width: 12200
Boxes Volume: 2.8171555E8
Container Volume: 297680000
Utilization: 94.63704313356624

Packed Boxes: 17
format: x y length width
19780 0  4620 8720
19150 11420  5250 780
19150 10640  5250 780
14880 0  4900 8720
5460 0  9420 9305
560 0  4900 8720
0 9305  5020 2120
5020 9305  5020 2120
10040 9305  3980 1360
14880 8720  5250 785
0 11425  3920 680
10040 10665  3980 1360
14020 9505  3980 1360
20130 8720  3980 1080
14020 10865  4140 1150
18000 9800  5250 780
3920 11425  3920 680

numOfBlemishes: 0
