BatchNo, BoardNo, Color, UPI, X, Y, R, L, W, Area, Type, SubCode
Closet1,1,0,23625251168,0,0,0,1023.0,299.0,3.05877E7,0,0
Closet1,1,0,23625251018,0,3200,90,900.0,158.0,1.422E7,0,0
Closet1,1,0,23625251155,1580,9260,0,817.2,294.0,2.402568E7,0,0
Closet1,1,0,23625251034,1580,8180,0,1145.0,108.0,1.2366E7,0,0
Closet1,1,0,23625251183,1580,2990,0,2238.0,109.0,2.43942E7,0,0
Closet1,1,0,23625251182,1580,7100,0,1240.0,108.0,1.3392E7,0,0
Closet1,1,0,23625251190,1580,4080,0,1240.0,299.0,3.7076E7,0,0
Closet1,1,0,23625251006,9752,9410,0,900.0,279.0,2.511E7,0,0
Closet1,1,0,23625251195,10230,0,0,716.507,299.0,2.14235593E7,0,0
Closet1,1,0,23625251107,13030,8260,0,554.0,115.0,6371000.0,0,0
Closet1,1,0,23625251194,17395,0,0,692.0,299.0,2.06908E7,0,0
Closet1,1,0,23625251044,13980,6860,90,140.0,575.0,8050000.0,0,0
Closet1,1,0,23625251015,13980,4080,0,938.0,138.0,1.29444E7,0,0
Closet1,1,0,23625251048,18752,11190,0,555.0,101.0,5605500.0,0,0
Closet1,1,0,23625251045,13980,5460,90,140.0,575.0,8050000.0,0,0
Closet1,1,0,23625251007,18752,8450,0,564.2,274.0,1.545908E7,0,0
Closet1,1,0,23625251035,19730,5560,90,289.0,58.0,1676200.0,0,0
Closet1,1,0,23625251153,20310,5510,0,406.2,294.0,1.194228E7,0,0
Closet1,1,0,23625251031,23360,4080,90,139.0,58.0,806200.0,0,0
Closet1,2,0,23625251156,0,0,90,817.2,294.0,2.402568E7,0,0
Closet1,2,0,23625251152,0,9210,0,1047.0,299.0,3.13053E7,0,0
Closet1,2,0,23625251154,2940,0,0,406.2,294.0,1.194228E7,0,0
Closet1,2,0,23625251049,0,8200,0,555.0,101.0,5605500.0,0,0
Closet1,2,0,23625251022,2940,2940,0,900.0,279.0,2.511E7,0,0
Closet1,2,0,23625251038,2940,7120,0,1145.0,108.0,1.2366E7,0,0
Closet1,2,0,23625251169,7002,0,0,817.2,294.0,2.402568E7,0,0
Closet1,2,0,23625251093,2940,5770,0,554.0,135.0,7479000.0,0,0
Closet1,2,0,23625251055,5550,8200,0,555.0,101.0,5605500.0,0,0
