BatchNo, BoardNo, Color, Specification, BoardArea, WorkPiecesQty, WorkPiecesArea, Ratio, OddArea
Closet1,1,0,24400*12200,2.9768E8,19,2.941905993E8,98.82780143106692%,
Closet1,2,0,24400*12200,2.9768E8,26,2.9396214E8,98.75105482397205%,
Closet1,3,0,24400*12200,2.9768E8,23,2.917207E8,97.99808519215264%,
Closet1,4,0,24400*12200,2.9768E8,22,1.4341466E8,48.17745901639344%,
