Container length: 24400
Container width: 12200
Boxes Volume: 2.914682E8
Container Volume: 297680000
Utilization: 97.91326256382693

Packed Boxes: 34
format: x y length width
0 0  8720 4680
10080 0  14320 980
120 11420  24280 780
20320 9140  4080 2280
0 9140  4080 2280
15680 980  8720 980
20710 1960  3690 2280
20710 6860  3690 2280
0 6860  3580 2280
20820 4240  3580 2280
0 4680  5080 880
16740 9140  3580 2280
4080 9140  3580 2280
0 5980  3900 880
17130 1960  3580 2280
3580 7060  4200 2080
16810 4260  3900 4880
11860 7520  4880 3900
7660 9510  4190 1910
8720 0  1260 7280
3900 6180  3900 880
10210 1960  6920 580
3900 5560  3900 580
14380 980  1300 880
5080 4680  2500 880
10860 2540  6270 1450
7780 8430  4080 1080
9980 980  4200 980
7780 7450  3990 980
12630 3990  4180 3400
7800 4680  880 2500
9980 2540  880 4800
10860 3990  880 3300
11740 3990  880 3300

numOfBlemishes: 0
