Container length: 24400
Container width: 12200
Boxes Volume: 2.88050886E8
Container Volume: 297680000
Utilization: 96.76528016662186

Packed Boxes: 25
format: x y length width
0 0  13850 2120
18440 6540  5960 5660
0 7730  5880 4470
19365 0  5035 4360
0 2120  10720 1995
0 4115  6120 3380
17970 4360  6430 1880
16170 0  3195 3120
5880 10470  5660 1730
14700 10720  3740 1480
14700 9240  3740 1480
5880 9690  5160 780
16245 3120  3120 780
13914 0  2256 4580
5880 8150  7015 1540
13970 8460  4470 780
13840 6368  4600 2092
12580 10020  2120 2180
6120 7370  6790 780
6120 4115  7575 3200
16320 3900  1650 1250
11540 9900  880 2300
13890 5150  4080 1080
10734 2120  3180 1995
12960 7720  880 2300

numOfBlemishes: 0
