BatchNo, BoardNo, Color, UPI, X, Y, R, L, W, Area, Type, SubCode
Others3,1,0,001881026,0,0,0,1775.0,471.0,8.36025E7,0,0
Others3,1,0,000809021,0,10020,0,1421.0,218.0,3.09778E7,0,0
Others3,1,0,001486022,0,5445,0,1503.0,457.5,6.876225E7,0,0
Others3,1,0,001800118,0,4710,0,1468.0,68.0,9982400.0,0,0
Others3,1,0,001803121,14210,10020,0,924.0,218.0,2.01432E7,0,0
Others3,1,0,001757075,15030,4840,0,783.0,518.0,4.05594E7,0,0
Others3,1,0,004407106,17750,0,0,663.0,483.0,3.20229E7,0,0
Others3,1,0,001778096,23450,9080,90,312.0,78.0,2433600.0,0,0
Others3,1,0,001733051,22860,5000,90,408.0,148.0,6038400.0,0,0
Others3,2,0,001787105,0,0,0,1458.0,338.0,4.92804E7,0,0
Others3,2,0,000767015,0,6540,0,806.0,566.0,4.56196E7,0,0
Others3,2,0,001786104,0,3380,0,1422.0,312.0,4.43664E7,0,0
Others3,2,0,001887032,8060,6630,0,913.0,557.0,5.08541E7,0,0
Others3,2,0,000793005,14580,0,0,796.0,612.0,4.87152E7,0,0
Others3,2,0,004370069,17190,10660,0,701.5,154.0,1.08031E7,0,0
Others3,2,0,001864009,17190,6190,90,447.0,588.0,2.62836E7,0,0
Others3,2,0,000753001,22540,0,90,566.0,173.0,9791800.0,0,0
Others3,2,0,001760078,23070,5865,0,132.0,479.5,6329400.0,0,0
Others3,3,0,000784032,0,0,0,871.0,337.0,2.93527E7,0,0
Others3,3,0,001797115,0,11320,0,2318.0,88.0,2.03984E7,0,0
Others3,3,0,001862007,0,5440,0,2328.0,588.0,1.368864E8,0,0
Others3,3,0,001692010,0,3370,0,643.0,188.0,1.20884E7,0,0
Others3,3,0,000802014,8710,0,0,871.0,337.0,2.93527E7,0,0
Others3,3,0,001808126,6430,3370,0,1072.0,199.5,2.13864E7,0,0
Others3,3,0,001798116,17420,0,0,679.0,68.0,4617200.0,0,0
Others3,3,0,001880025,17420,680,0,485.0,471.0,2.28435E7,0,0
Others3,3,0,001727045,22270,680,0,209.25,460.0,9625500.0,0,0
Others3,3,0,001683001,23280,5770,90,643.0,108.0,6944400.0,0,0
Others3,4,0,000756004,0,0,0,566.0,338.0,1.91308E7,0,0
Others3,4,0,001882027,0,7485,0,1775.0,471.5,8.369125E7,0,0
Others3,4,0,000772020,0,3380,0,1734.0,78.0,1.35252E7,0,0
Others3,4,0,000771019,0,4160,0,1734.0,328.0,5.68752E7,0,0
Others3,4,0,001788106,5660,0,0,1458.0,338.0,4.92804E7,0,0
Others3,4,0,004408107,17750,7370,0,661.0,483.0,3.19263E7,0,0
Others3,4,0,001734052,20240,0,0,408.0,148.0,6038400.0,0,0
Others3,4,0,001460050,17340,3380,0,554.0,394.75,2.186915E7,0,0
Others3,4,0,001738056,20240,1480,0,408.0,148.0,6038400.0,0,0
Others3,4,0,001739057,22880,2960,90,408.0,148.0,6038400.0,0,0
Others3,5,0,004384083,0,0,0,757.5,320.0,2.424E7,0,0
Others3,5,0,001688006,0,10020,0,2258.0,218.0,4.92244E7,0,0
Others3,5,0,001689007,0,7840,0,2258.0,218.0,4.92244E7,0,0
Others3,5,0,001484020,0,3200,0,2005.0,457.5,9.172875E7,0,0
Others3,5,0,004385084,7575,0,0,757.5,320.0,2.424E7,0,0
Others3,5,0,000786034,15150,0,0,870.0,88.0,7656000.0,0,0
Others3,5,0,001506042,15150,880,0,458.0,225.67,1.0335686E7,0,0
Others3,5,0,001507043,19730,880,0,458.0,225.67,1.0335686E7,0,0
Others3,5,0,001768086,22580,7820,90,438.0,108.0,4730400.0,0,0
Others3,5,0,001731049,20050,3136,90,374.0,148.0,5535200.0,0,0
Others3,5,0,000785033,23660,3320,90,888.0,68.0,6038400.0,0,0
Others3,5,0,001730048,21530,3136,0,209.25,460.0,9625500.0,0,0
Others3,6,0,001508044,0,0,0,458.0,225.67,1.0335686E7,0,0
Others3,6,0,001735053,0,10720,0,374.0,148.0,5535200.0,0,0
Others3,7,0,001868013,0,0,0,2328.0,588.0,1.368864E8,0,0
Others3,7,0,001796114,0,11320,0,783.0,88.0,6890400.0,0,0
Others3,7,0,001718036,0,5940,0,2318.0,538.0,1.247084E8,0,0
Others3,7,0,001794112,7830,11320,0,1458.0,88.0,1.28304E7,0,0
Others3,7,0,001776094,23180,9080,90,312.0,108.0,3369600.0,0,0
Others3,7,0,001712030,23280,0,90,882.0,108.0,9525600.0,0,0
Others3,8,0,001759077,0,0,90,1130.0,479.5,5.41835E7,0,0
Others3,8,0,001685003,0,11420,0,643.0,78.0,5015400.0,0,0
Others3,8,0,001725043,4795,0,0,1297.5,460.0,5.9685E7,0,0
Others3,8,0,001726044,4795,6820,0,1297.5,460.0,5.9685E7,0,0
Others3,8,0,000814026,6430,11420,0,1735.0,78.0,1.3533E7,0,0
Others3,8,0,000811023,4795,4600,0,1385.0,212.0,2.9362E7,0,0
Others3,8,0,001529065,17770,0,0,555.0,457.5,2.539125E7,0,0
Others3,8,0,001485021,17770,6845,0,508.0,457.5,2.3241E7,0,0
Others3,8,0,000754002,18645,4575,0,566.0,208.0,1.17728E7,0,0
Others3,8,0,001765083,23320,0,90,408.0,108.0,4406400.0,0,0
Others3,8,0,001743061,22850,7340,90,408.0,148.0,6038400.0,0,0
Others3,9,0,001799117,0,0,90,679.0,78.0,5296200.0,0,0
Others3,9,0,001721039,0,7120,0,1681.0,508.0,8.53948E7,0,0
Others3,9,0,001758076,780,0,0,1130.0,518.0,5.8534E7,0,0
Others3,9,0,001693011,780,5240,0,643.0,188.0,1.20884E7,0,0
Others3,9,0,001861006,12080,0,0,913.0,588.0,5.36844E7,0,0
Others3,9,0,001716034,7210,6040,0,882.0,108.0,9525600.0,0,0
Others3,9,0,001863008,7210,5180,0,447.0,78.0,3486600.0,0,0
Others3,9,0,000758006,16810,6540,90,566.0,596.0,3.37336E7,0,0
Others3,9,0,001779097,21210,0,0,312.0,538.0,1.67856E7,0,0
Others3,9,0,000815027,16030,6060,0,648.0,48.0,3110400.0,0,0
Others3,9,0,004338037,22770,5595,90,660.5,155.5,1.0270775E7,0,0
Others3,10,0,002011044,0,0,0,1155.0,365.5,4.221525E7,0,0
