BatchNo, BoardNo, Color, UPI, X, Y, R, L, W, Area, Type, SubCode
Others2,1,1,000060217,0,0,0,2021.0,348.0,7.03308E7,0,0
Others2,1,1,000060090,18390,7825,0,601.0,437.5,2.629375E7,0,0
Others2,1,1,000060313,0,8020,0,578.0,418.0,2.41604E7,0,0
Others2,1,1,000060214,20920,0,90,347.0,348.0,1.20756E7,0,0
Others2,1,1,000060099,21820,3470,0,258.0,58.0,1496400.0,0,0
Others2,1,1,000060093,0,3480,0,601.0,158.0,9495800.0,0,0
Others2,1,1,000060298,20340,0,90,578.0,58.0,3352400.0,0,0
Others2,1,0,000060219,20930,4050,0,347.0,58.0,2012600.0,0,0
Others2,1,0,000060166,0,7340,0,788.0,68.0,5358400.0,0,0
Others2,1,0,000060008,13360,6105,0,1104.0,172.0,1.89888E7,0,0
Others2,1,0,000060226,20930,4630,90,58.0,347.0,2012600.0,0,0
Others2,1,0,000060035,0,5490,0,485.0,185.0,8972500.0,0,0
Others2,1,0,000060105,21320,5210,0,308.0,68.0,2094400.0,0,0
Others2,1,0,000060311,5780,8020,0,578.0,418.0,2.41604E7,0,0
Others2,1,0,000060042,17480,7990,90,421.0,91.0,3831100.0,0,0
Others2,1,0,000060312,11700,8020,0,578.0,418.0,2.41604E7,0,0
Others2,1,0,000060041,15490,3480,0,485.0,185.0,8972500.0,0,0
Others2,1,0,000060165,15540,5330,0,480.0,68.0,3264000.0,0,0
Others2,1,0,000060051,6010,3480,0,485.0,185.0,8972500.0,0,0
Others2,1,0,000060044,4850,6430,0,425.0,91.0,3867500.0,0,0
Others2,1,0,000060043,4850,5330,0,421.0,91.0,3831100.0,0,0
Others2,1,0,000060026,7880,7440,0,488.0,58.0,2830400.0,0,0
Others2,1,0,000060045,11240,3480,0,425.0,91.0,3867500.0,0,0
Others2,1,0,000060059,11240,4390,0,425.0,91.0,3867500.0,0,0
Others2,1,0,000060013,9100,6860,0,274.0,58.0,1589200.0,0,0
Others2,1,0,000060154,9080,5330,0,646.0,58.0,3746800.0,0,0
Others2,1,0,000060060,9100,5950,0,425.0,91.0,3867500.0,0,0
Others2,2,1,000060323,0,0,0,2113.0,68.0,1.43684E7,0,0
Others2,2,1,000060074,4490,7620,0,1991.0,458.0,9.11878E7,0,0
Others2,2,1,000060294,0,6420,90,578.0,448.0,2.58944E7,0,0
Others2,2,1,000060148,23820,0,90,646.0,58.0,3746800.0,0,0
Others2,2,1,000060094,22240,0,90,601.0,158.0,9495800.0,0,0
Others2,2,1,000060001,0,680,0,2041.0,58.0,1.18378E7,0,0
Others2,2,1,000060003,0,1260,0,2041.0,58.0,1.18378E7,0,0
Others2,2,1,000060301,0,1840,0,2113.0,448.0,9.46624E7,0,0
Others2,2,1,000060306,21160,0,90,578.0,108.0,6242400.0,0,0
Others2,2,1,000060307,18620,6540,0,578.0,108.0,6242400.0,0,0
Others2,2,1,000060030,4480,6340,0,458.0,128.0,5862400.0,0,0
Others2,2,1,000060031,14040,6340,0,458.0,128.0,5862400.0,0,0
