BatchNo, BoardNo, Color, UPI, X, Y, R, L, W, Area, Type, SubCode
Mixed2,1,1,000193003,0,0,0,2368.0,390.0,9.2352E7,0,0
Mixed2,1,1,000192005,220,8820,0,2418.0,338.0,8.17284E7,0,0
Mixed2,1,1,000193077,23720,0,90,390.0,68.0,2652000.0,0,0
Mixed2,1,1,000193031,1080,3940,0,2332.0,488.0,1.138016E8,0,0
Mixed2,1,1,000188082,0,4050,90,477.0,108.0,5151600.0,0,0
Mixed2,2,1,000184016,0,0,0,297.0,128.0,3801600.0,0,0
Mixed2,2,1,000193037,720,7120,0,2368.0,508.0,1.202944E8,0,0
Mixed2,2,1,000187023,3230,0,0,2117.0,608.0,1.287136E8,0,0
Mixed2,2,1,000193078,0,8480,90,372.0,68.0,2529600.0,0,0
Mixed2,2,1,000192019,0,1280,0,317.0,337.0,1.06829E7,0,0
Mixed2,2,1,000193079,0,4760,90,372.0,68.0,2529600.0,0,0
Mixed2,2,1,000193030,1080,6240,0,2332.0,88.0,2.05216E7,0,0
Mixed2,2,1,000194011,680,4650,90,158.0,164.33,2596414.0000000005,0,0
Mixed2,3,1,000188143,0,0,90,302.0,217.5,6568500.0,0,0
Mixed2,3,1,000188050,2320,0,0,2208.0,308.0,6.80064E7,0,0
Mixed2,3,1,000187001,1920,9620,0,2248.0,258.0,5.79984E7,0,0
Mixed2,3,1,000184017,0,9230,90,297.0,128.0,3801600.0,0,0
Mixed2,3,1,000184091,1620,4040,0,2278.0,558.0,1.271124E8,0,0
Mixed2,3,1,000194008,0,4100,90,513.0,158.0,8105400.0,0,0
Mixed2,3,1,000187005,0,3080,0,292.0,88.0,2569600.0,0,0
Mixed2,3,1,000187025,3230,3080,0,2117.0,88.0,1.86296E7,0,0
Mixed2,4,1,000188097,0,0,0,161.0,337.5,5433750.0,0,0
Mixed2,4,1,000187024,3230,0,0,2117.0,508.0,1.075436E8,0,0
Mixed2,4,1,000187021,4470,6120,0,1993.0,608.0,1.211744E8,0,0
Mixed2,4,1,000184060,0,5130,90,707.0,108.0,7635600.0,0,0
Mixed2,4,1,000188114,1080,6080,90,612.0,337.5,2.0655E7,0,0
Mixed2,4,1,000194009,1610,0,90,508.0,158.0,8026400.0,0,0
Mixed2,4,1,000194010,0,3375,0,158.0,162.2,2562760.0,0,0
Mixed2,4,1,000188032,20680,5080,0,372.0,88.0,3273600.0,0,0
Mixed2,4,1,000184053,1080,5080,0,1922.0,88.0,1.69136E7,0,0
Mixed2,5,1,000187057,0,0,0,2117.0,588.0,1.244796E8,0,0
Mixed2,5,1,000184049,4670,6120,0,1973.0,608.0,1.199584E8,0,0
Mixed2,5,1,000188035,0,10370,0,458.0,183.0,8381400.0,0,0
Mixed2,5,1,000188040,22570,0,90,458.0,183.0,8381400.0,0,0
Mixed2,5,1,000187046,0,8990,0,466.0,138.0,6430800.0,0,0
Mixed2,5,1,000187051,21190,0,90,466.0,138.0,6430800.0,0,0
Mixed2,5,1,000188045,0,7160,0,458.0,183.0,8381400.0,0,0
Mixed2,5,1,000194015,21530,4660,0,287.0,128.0,3673600.0,0,0
Mixed2,5,1,000184014,0,5880,0,458.0,128.0,5862400.0,0,0
Mixed2,6,1,000184005,0,0,90,792.0,88.0,6969600.0,0,0
Mixed2,6,1,000184052,5180,0,0,1922.0,508.0,9.76376E7,0,0
Mixed2,6,1,000188090,3420,8820,0,2098.0,338.0,7.09124E7,0,0
Mixed2,6,1,000188098,0,10590,90,161.0,337.5,5433750.0,0,0
Mixed2,6,1,000189017,880,0,90,872.0,308.0,2.68576E7,0,0
Mixed2,6,1,000188037,0,8760,0,310.0,183.0,5673000.0,0,0
Mixed2,6,1,000188137,22220,5440,90,338.0,218.0,7368400.0,0,0
Mixed2,6,1,000188085,3960,0,90,855.0,108.0,9234000.0,0,0
Mixed2,6,1,000184019,5040,5140,0,1718.0,368.0,6.32224E7,0,0
Mixed2,7,1,000184085,0,0,0,1922.0,588.0,1.130136E8,0,0
Mixed2,7,1,000184051,5180,6120,0,1922.0,608.0,1.168576E8,0,0
Mixed2,7,1,000193049,0,9920,0,509.0,228.0,1.16052E7,0,0
Mixed2,7,1,000184010,20525,0,90,316.0,387.5,1.2245E7,0,0
Mixed2,7,1,000193054,0,7640,0,509.0,228.0,1.16052E7,0,0
Mixed2,7,1,000194076,20640,3160,0,376.0,148.0,5564800.0,0,0
Mixed2,7,1,000184038,19245,0,90,458.0,128.0,5862400.0,0,0
Mixed2,7,1,000184036,0,5940,90,170.0,518.0,8806000.0,0,0
Mixed2,7,1,000194044,19320,4640,0,508.0,148.0,7518400.0,0,0
Mixed2,8,1,000184095,0,0,90,572.0,88.0,5033600.0,0,0
Mixed2,8,1,000194020,6780,0,0,1762.0,538.0,9.47956E7,0,0
Mixed2,8,1,000184086,19680,6325,0,472.0,587.5,2.773E7,0,0
Mixed2,8,1,000188001,0,6320,0,1943.0,588.0,1.142484E8,0,0
Mixed2,8,1,000187003,880,0,0,292.0,258.0,7533600.0,0,0
