Container length: 24400
Container width: 12200
Boxes Volume: 2.945326E8
Container Volume: 297680000
Utilization: 98.94269013705994

Packed Boxes: 12
format: x y length width
0 0  1180 7190
8680 0  15720 3265
1320 8920  23080 3280
0 7200  1130 5000
1180 0  3670 7620
18996 3265  5404 4700
8320 7990  16080 930
1130 7740  7190 1180
4850 0  3670 7620
13592 3265  5404 4700
8520 3265  5000 1000
8520 4320  4960 3670

numOfBlemishes: 0
