BatchNo, BoardNo, Color, Specification, BoardArea, WorkPiecesQty, WorkPiecesArea, Ratio, OddArea
Cabinet2,1,0,24400*12200,2.9768E8,12,2.9595595E8,99.42083781241601%,
Cabinet2,2,0,24400*12200,2.9768E8,23,2.9184405E8,98.03952230583175%,
Cabinet2,3,0,24400*12200,2.9768E8,14,2.95678925E8,99.32777647137867%,
Cabinet2,4,0,24400*12200,2.9768E8,23,2.914444E8,97.90526740123623%,
Cabinet2,5,0,24400*12200,2.9768E8,14,2.9427285E8,98.85543200752485%,
Cabinet2,6,0,24400*12200,2.9768E8,12,2.925886E8,98.28963988175222%,
Cabinet2,7,0,24400*12200,2.9768E8,16,2.966529E8,99.65496506315507%,
Cabinet2,8,0,24400*12200,2.9768E8,17,2.937891E8,98.69292528890082%,
Cabinet2,9,0,24400*12200,2.9768E8,19,2.945379E8,98.94447057242677%,
Cabinet2,10,0,24400*12200,2.9768E8,17,2.903313E8,97.53134238108035%,
Cabinet2,11,0,24400*12200,2.9768E8,19,2.957673E8,99.35746439129267%,
Cabinet2,12,0,24400*12200,2.9768E8,10,7.27902E7,24.4524993281376%,
Cabinet2,13,0,24400*12200,2.9768E8,25,2.943721E8,98.8887731792529%,
Cabinet2,14,0,24400*12200,2.9768E8,17,2.934277E8,98.57151975275464%,
Cabinet2,15,0,24400*12200,2.9768E8,27,2.924926E8,98.25739048642838%,
Cabinet2,16,0,24400*12200,2.9768E8,16,2.943949E8,98.8964324106423%,
Cabinet2,17,1,24400*12200,2.9768E8,9,2.826753E8,94.95945310400431%,
Cabinet2,18,1,24400*12200,2.9768E8,9,2.9102915E8,97.76577196990056%,
Cabinet2,19,1,24400*12200,2.9768E8,8,2.716443E8,91.25379602257458%,
Cabinet2,20,1,24400*12200,2.9768E8,6,2.688312E8,90.30878796022574%,
Cabinet2,21,1,24400*12200,2.9768E8,9,2.714979E8,91.20461569470572%,
Cabinet2,22,1,24400*12200,2.9768E8,9,2.87347E8,96.52882289707067%,
Cabinet2,23,1,24400*12200,2.9768E8,10,2.893009E8,97.18519887127115%,
Cabinet2,24,1,24400*12200,2.9768E8,9,2.857786E8,96.00194840096748%,
Cabinet2,25,1,24400*12200,2.9768E8,9,2.864658E8,96.23280032249394%,
Cabinet2,26,1,24400*12200,2.9768E8,7,2.78708E8,93.62671324912657%,
Cabinet2,27,1,24400*12200,2.9768E8,6,2.772151E8,93.12520155872078%,
Cabinet2,28,1,24400*12200,2.9768E8,8,2.832985E8,95.16880542864821%,
Cabinet2,29,1,24400*12200,2.9768E8,9,2.840868E8,95.43361999462509%,
Cabinet2,30,1,24400*12200,2.9768E8,6,1.533528E8,51.5159903251814%,
Cabinet2,31,1,24400*12200,2.9768E8,9,2.734915E8,91.87432813759743%,
Cabinet2,32,1,24400*12200,2.9768E8,12,2.860508E8,96.09338887395862%,
Cabinet2,33,1,24400*12200,2.9768E8,8,2.747843E8,92.30861999462509%,
Cabinet2,34,1,24400*12200,2.9768E8,8,2.752794E8,92.47493953238377%,
Cabinet2,35,1,24400*12200,2.9768E8,10,2.800129E8,94.06506987368988%,
Cabinet2,36,1,24400*12200,2.9768E8,6,2.820803E8,94.75957403923677%,
Cabinet2,37,1,24400*12200,2.9768E8,10,2.740326E8,92.05610051061542%,
Cabinet2,38,1,24400*12200,2.9768E8,11,2.807362E8,94.3080489115829%,
Cabinet2,39,1,24400*12200,2.9768E8,7,2.776089E8,93.25749126578876%,
Cabinet2,40,1,24400*12200,2.9768E8,10,2.819148E8,94.70397742542328%,
Cabinet2,41,1,24400*12200,2.9768E8,9,2.778918E8,93.35252620263371%,
Cabinet2,42,1,24400*12200,2.9768E8,9,2.904593E8,97.57434157484546%,
