BatchNo, BoardNo, Color, Specification, BoardArea, WorkPiecesQty, WorkPiecesArea, Ratio, OddArea
Closet3,1,0,24400*12200,2.9768E8,11,2.9213065E8,98.13580018812148%,
Closet3,2,0,24400*12200,2.9768E8,9,2.8805872E8,96.76791185165278%,
Closet3,3,0,24400*12200,2.9768E8,10,2.9217492E8,98.15067186240258%,
Closet3,4,0,24400*12200,2.9768E8,17,2.5209936E8,84.68804084923407%,
Closet3,5,1,24400*12200,2.9768E8,9,2.928715E8,98.38467481859715%,
Closet3,6,1,24400*12200,2.9768E8,15,2.93998775E8,98.76336166353131%,
Closet3,7,1,24400*12200,2.9768E8,16,2.3583035E8,79.22277277613544%,
Closet3,8,1,24400*12200,2.9768E8,13,2.898971E8,97.38548105348026%,
Closet3,9,1,24400*12200,2.9768E8,13,2.923654E8,98.2146600376243%,
Closet3,10,1,24400*12200,2.9768E8,12,2.928281E8,98.37009540446115%,
