Container length: 24400
Container width: 12200
Boxes Volume: 2.92223E8
Container Volume: 297680000
Utilization: 98.1668234345606

Packed Boxes: 21
format: x y length width
0 0  6120 5960
20660 0  3740 1480
20040 7165  4360 5035
0 10020  10720 2180
19365 1480  5035 4360
0 8025  10720 1995
16920 0  3740 1480
0 6030  10720 1995
15680 7165  4360 5035
6120 0  3120 5380
19605 5845  4795 1320
15985 1480  3380 5660
10490 0  6430 780
13800 5770  1880 6430
10325 780  5660 3380
9240 0  1080 4080
10750 5890  3050 6310
10825 4160  5160 780
12865 4940  3120 780
9240 4160  1250 1650
10490 4940  2300 880

numOfBlemishes: 0
