Container length: 24400
Container width: 12200
Boxes Volume: 2.897716E8
Container Volume: 297680000
Utilization: 97.34332168771836

Packed Boxes: 16
format: x y length width
0 0  8060 3175
19365 7840  5035 4360
0 6350  9130 5850
17970 0  6430 2180
16570 2180  7830 5380
0 3175  7960 3175
15625 10720  3740 1480
13890 0  4080 1480
13985 7600  5380 3120
8060 0  5035 4360
11885 10720  3740 1480
9130 6080  2480 6120
13190 1480  3380 6120
11865 8540  2120 2180
7960 4360  3740 1480
11710 4800  1480 3740

numOfBlemishes: 0
