Container length: 24400
Container width: 12200
Boxes Volume: 2.89946692E8
Container Volume: 297680000
Utilization: 97.40214055361463

Packed Boxes: 19
format: x y length width
0 0  5380 7400
16670 0  7730 9655
0 8300  7810 3900
8920 11620  15480 580
19320 10540  5080 1080
15940 9660  8460 880
0 7420  7920 880
5380 0  7400 5380
12730 10740  6590 880
13585 0  3085 5312
7810 8480  580 3720
8390 6230  880 5390
9270 6308  3085 5312
14240 5560  1700 5180
5380 6140  2780 1280
16090 5760  580 3900
5380 5380  8480 580
13005 0  580 5080
12410 6160  1830 4580

numOfBlemishes: 0
