Container length: 24400
Container width: 12200
Boxes Volume: 2.89454399E8
Container Volume: 297680000
Utilization: 97.23676397473797

Packed Boxes: 18
format: x y length width
0 0  24180 3380
4470 11120  19930 1080
0 3380  880 8820
880 8511  3085 3689
4470 10540  19930 580
4470 9460  19930 1080
23320 4380  1080 5080
2320 3380  22080 880
5340 8580  17980 880
880 3380  1080 5080
19420 8000  3900 580
2740 7420  20580 580
3740 4260  19580 880
1960 4611  680 3900
3100 6340  20220 1080
3390 5140  19930 580
3590 5720  19730 580
3965 8000  15220 580

numOfBlemishes: 0
